customer_id,full_name,email,country,join_date,segment,is_active
953,Renee Wolfe,reneewolfe_953@example.com,Brazil,2022-09-10,retail,True
954,Alyssa Haynes,alyssahaynes_954@example.com,Brazil,2024-10-29,retail,True
955,Kristy Hart,kristyhart_955@example.com,Japan,2022-04-10,retail,True
956,William Keith,williamkeith_956@example.com,Brazil,2024-09-16,business,True
957,Eric Henry Jr.,erichenryjr_957@example.com,Canada,2022-12-22,retail,True
958,Daniel Fox,danielfox_958@example.com,Singapore,2023-10-22,retail,True
959,Thomas Harris,thomasharris_959@example.com,Brazil,2023-05-24,retail,False
960,Mitchell Sellers,mitchellsellers_960@example.com,France,2024-07-16,business,True
961,Erica Johnson,ericajohnson_961@example.com,Brazil,2024-11-15,retail,True
962,Sylvia Schroeder,sylviaschroeder_962@example.com,Australia,2023-03-22,retail,True
963,Shannon Yu,shannonyu_963@example.com,France,2023-12-09,business,True
964,Tom Foster,tomfoster_964@example.com,Canada,2024-10-28,retail,True
965,Eric Taylor,erictaylor_965@example.com,United Kingdom,2023-12-23,retail,True
966,Travis Conner,travisconner_966@example.com,Singapore,2024-12-29,retail,True
967,Marie Thompson,mariethompson_967@example.com,United States,2024-12-06,retail,True
968,Melissa Mcfarland,melissamcfarland_968@example.com,United States,2022-04-26,retail,True
969,Courtney Chapman,courtneychapman_969@example.com,Canada,2023-08-10,retail,True
970,Eric Barker,ericbarker_970@example.com,United States,2023-08-28,retail,True
971,Nicholas Rush,nicholasrush_971@example.com,Australia,2024-07-15,retail,True
972,Jenna Gamble,jennagamble_972@example.com,Japan,2023-04-05,retail,True
973,Amanda Guzman,amandaguzman_973@example.com,Germany,2024-11-12,retail,True
974,Tracy Walker,tracywalker_974@example.com,France,2022-04-07,business,True
975,Taylor Taylor,taylortaylor_975@example.com,Australia,2022-04-21,retail,True
976,Cynthia Haas,cynthiahaas_976@example.com,Brazil,2024-06-26,business,False
977,Stephen Davis,stephendavis_977@example.com,Australia,2023-02-07,retail,False
978,Margaret Tanner,margarettanner_978@example.com,France,2024-07-08,retail,True
979,Derek Wright,derekwright_979@example.com,Canada,2022-12-22,retail,True
980,David Rodriguez,davidrodriguez_980@example.com,United States,2024-05-27,retail,True
981,James Oconnor,jamesoconnor_981@example.com,Canada,2023-06-07,retail,True
982,Stacey Snyder,staceysnyder_982@example.com,Canada,2022-03-23,retail,True
983,Joshua Garcia,joshuagarcia_983@example.com,United States,2023-09-09,retail,True
984,Sean Curtis,seancurtis_984@example.com,Australia,2022-05-30,retail,True
985,Carla Jones,carlajones_985@example.com,Germany,2023-01-12,retail,True
986,Elizabeth Flores,elizabethflores_986@example.com,Canada,2024-05-01,retail,True
987,Angela Jackson,angelajackson_987@example.com,Australia,2023-03-30,business,True
988,Nicholas Payne,nicholaspayne_988@example.com,Australia,2024-01-09,retail,False
989,Anna Wheeler,annawheeler_989@example.com,Brazil,2024-12-22,retail,True
990,Karen Johnson,karenjohnson_990@example.com,United States,2022-08-23,retail,True
991,Carmen Preston,carmenpreston_991@example.com,Brazil,2023-05-15,premium,True
992,Brian Harris,brianharris_992@example.com,Australia,2024-02-21,business,False
993,Michael Bowen,michaelbowen_993@example.com,Singapore,2023-06-10,retail,True
994,Deborah Campbell,deborahcampbell_994@example.com,Japan,2024-02-07,retail,True
995,Anthony Armstrong,anthonyarmstrong_995@example.com,India,2022-03-31,retail,True
996,Brittany Ward,brittanyward_996@example.com,Australia,2024-11-18,retail,True
997,Edward Stanley,edwardstanley_997@example.com,Japan,2024-12-28,retail,True
998,Christina Johnson,christinajohnson_998@example.com,Germany,2024-05-18,business,True
999,Edgar Miller,edgarmiller_999@example.com,Singapore,2022-05-28,retail,True
1000,Elizabeth Sanders,elizabethsanders_1000@example.com,India,2023-11-11,retail,True
1001,Matthew Davis MD,matthewdavismd_1001@example.com,Canada,2023-05-31,retail,True
1002,Stephen Wood,stephenwood_1002@example.com,Germany,2023-06-14,retail,True
1003,Dennis Marshall,dennismarshall_1003@example.com,Singapore,2024-06-05,retail,True
1004,Derrick Brown,derrickbrown_1004@example.com,United Kingdom,2024-12-31,retail,True
1005,Mary Miller,marymiller_1005@example.com,United Kingdom,2022-04-04,retail,True
1006,Joshua Arellano,joshuaarellano_1006@example.com,Japan,2022-08-06,retail,True
1007,Kristen Randall,kristenrandall_1007@example.com,Brazil,2022-06-27,retail,False
1008,Jennifer Nichols,jennifernichols_1008@example.com,Singapore,2024-03-20,business,True
1009,Karen Keith,karenkeith_1009@example.com,Canada,2024-12-28,retail,True
1010,Blake Orr,blakeorr_1010@example.com,Japan,2023-08-28,premium,True
1011,Kathryn Lester,kathrynlester_1011@example.com,Australia,2022-01-23,retail,True
1012,Megan Oliver,meganoliver_1012@example.com,United Kingdom,2022-03-27,retail,True
1013,Peter Thompson,peterthompson_1013@example.com,Japan,2022-06-24,retail,True
1014,Dr. Rhonda Martinez,drrhondamartinez_1014@example.com,Australia,2023-03-10,retail,True
1015,William Graham,williamgraham_1015@example.com,Japan,2022-10-19,retail,True
1016,Lori Flowers MD,loriflowersmd_1016@example.com,France,2023-02-02,retail,True
1017,Suzanne Jones,suzannejones_1017@example.com,Brazil,2022-04-22,business,False
1018,James Nguyen,jamesnguyen_1018@example.com,Japan,2024-08-02,retail,True
1019,Jimmy Marks,jimmymarks_1019@example.com,United Kingdom,2023-05-29,retail,True
1020,Lisa Mills,lisamills_1020@example.com,India,2023-11-09,retail,True
1021,Jason Hernandez,jasonhernandez_1021@example.com,Germany,2022-07-24,retail,True
1022,Olivia Ayers,oliviaayers_1022@example.com,Germany,2023-10-13,retail,True
1023,Kristine Garcia,kristinegarcia_1023@example.com,France,2022-11-09,retail,True
1024,Joseph Cooper,josephcooper_1024@example.com,Australia,2024-05-27,retail,True
1025,James Washington,jameswashington_1025@example.com,Germany,2024-06-12,retail,True
1026,Amanda Hill,amandahill_1026@example.com,Australia,2024-09-09,retail,True
1027,Lee Steele,leesteele_1027@example.com,France,2024-09-24,retail,True
1028,Steve Rivera,steverivera_1028@example.com,Brazil,2022-06-17,business,True
1029,Patrick Mccall,patrickmccall_1029@example.com,Canada,2023-02-07,retail,True
1030,Alicia Roth,aliciaroth_1030@example.com,United Kingdom,2022-06-04,business,True
1031,Douglas Vasquez,douglasvasquez_1031@example.com,United States,2024-04-09,retail,True
1032,Annette Melton,annettemelton_1032@example.com,United States,2023-06-18,retail,False
1033,William Ramos,williamramos_1033@example.com,India,2022-11-01,retail,True
1034,Debra Butler,debrabutler_1034@example.com,Brazil,2023-08-19,retail,True
1035,Chelsea Lewis,chelsealewis_1035@example.com,United Kingdom,2024-03-23,retail,True
1036,Natalie Malone,nataliemalone_1036@example.com,Germany,2022-12-06,retail,True
1037,Samantha Robertson,samantharobertson_1037@example.com,Canada,2023-01-02,retail,True
1038,Eric Hunter,erichunter_1038@example.com,Canada,2024-09-17,business,True
1039,Samuel Suarez,samuelsuarez_1039@example.com,India,2023-04-20,retail,True
1040,Corey Whitaker,coreywhitaker_1040@example.com,United States,2023-02-28,retail,True
1041,Danielle Bryant,daniellebryant_1041@example.com,Singapore,2024-08-19,business,True
1042,Michele Hill,michelehill_1042@example.com,United States,2023-10-26,retail,False
1043,Kathy Reid,kathyreid_1043@example.com,France,2023-06-24,retail,True
1044,Andre Watson,andrewatson_1044@example.com,Singapore,2024-02-15,retail,True
1045,Cassandra Harrell,cassandraharrell_1045@example.com,United Kingdom,2024-11-24,retail,False
1046,Hannah Martin,hannahmartin_1046@example.com,Germany,2024-11-23,retail,True
1047,Nicole Barker,nicolebarker_1047@example.com,Australia,2024-09-24,retail,True
1048,James Martin,jamesmartin_1048@example.com,United States,2024-10-24,business,True
1049,Traci Vincent,tracivincent_1049@example.com,Germany,2022-06-07,retail,True
1050,Megan Adams,meganadams_1050@example.com,Canada,2023-01-18,retail,True
1051,Alejandro Deleon,alejandrodeleon_1051@example.com,United Kingdom,2023-04-17,retail,True
1052,Alexa Buck,alexabuck_1052@example.com,United Kingdom,2024-09-13,retail,True
1053,Lindsay Smith,lindsaysmith_1053@example.com,Brazil,2022-11-27,retail,True
1054,Robert Torres,roberttorres_1054@example.com,Germany,2022-03-30,retail,True
1055,Maria Coleman,mariacoleman_1055@example.com,Canada,2024-11-15,retail,True
1056,Gregory King,gregoryking_1056@example.com,United States,2022-12-07,retail,True
1057,Michael Holloway,michaelholloway_1057@example.com,Singapore,2022-02-08,business,True
1058,Brian Hunt,brianhunt_1058@example.com,France,2022-06-25,retail,True
1059,Sarah Brooks,sarahbrooks_1059@example.com,India,2024-09-13,retail,True
1060,Lisa Evans,lisaevans_1060@example.com,Brazil,2022-10-20,retail,True
1061,Arthur Mcneil,arthurmcneil_1061@example.com,Canada,2024-11-12,retail,True
1062,Shannon Green,shannongreen_1062@example.com,Australia,2024-07-17,retail,True
1063,Stephanie Evans,stephanieevans_1063@example.com,Singapore,2024-02-29,retail,True
1064,Ralph Yoder,ralphyoder_1064@example.com,Japan,2024-10-29,retail,True
1065,Rebekah Greene,rebekahgreene_1065@example.com,Brazil,2022-07-17,retail,False
1066,Melanie Griffith,melaniegriffith_1066@example.com,Brazil,2022-03-21,business,True
1067,Yolanda Green,yolandagreen_1067@example.com,United Kingdom,2022-07-10,retail,True
1068,James Johnson,jamesjohnson_1068@example.com,Brazil,2022-01-03,business,True
1069,Laura Lee,lauralee_1069@example.com,Singapore,2024-12-05,retail,True
1070,Courtney Nichols,courtneynichols_1070@example.com,Japan,2024-05-28,retail,True
1071,Susan Powers,susanpowers_1071@example.com,Singapore,2023-12-19,retail,True
1072,Sarah Pittman,sarahpittman_1072@example.com,Brazil,2022-07-20,retail,True
1073,Catherine Davis,catherinedavis_1073@example.com,Germany,2022-06-21,retail,True
1074,David Stokes,davidstokes_1074@example.com,Singapore,2023-06-12,retail,True
1075,Catherine Frazier,catherinefrazier_1075@example.com,United States,2024-12-06,retail,True
1076,Brandon Kelly,brandonkelly_1076@example.com,Germany,2023-10-09,retail,True
1077,Elizabeth French,elizabethfrench_1077@example.com,Singapore,2023-06-04,retail,True
1078,David Carter,davidcarter_1078@example.com,Brazil,2024-01-19,retail,False
1079,Julie Delacruz,juliedelacruz_1079@example.com,Singapore,2023-02-22,retail,True
1080,Terry Jones,terryjones_1080@example.com,India,2023-01-02,retail,True
1081,Kathryn Dillon,kathryndillon_1081@example.com,France,2023-09-21,retail,True
1082,Edwin Brown,edwinbrown_1082@example.com,Singapore,2022-10-10,business,True
1083,Brenda Gonzalez,brendagonzalez_1083@example.com,Germany,2024-07-03,retail,False
1084,Keith Knox,keithknox_1084@example.com,United Kingdom,2023-03-16,retail,True
1085,Eugene Baldwin,eugenebaldwin_1085@example.com,Japan,2022-04-17,retail,False
1086,Katherine Welch,katherinewelch_1086@example.com,United States,2022-07-06,business,True
1087,Mark Smith,marksmith_1087@example.com,Brazil,2024-06-10,retail,True
1088,Philip Jackson,philipjackson_1088@example.com,Australia,2022-06-13,retail,True
1089,Katherine Gallagher,katherinegallagher_1089@example.com,Singapore,2024-12-03,retail,False
1090,Lucas Schultz,lucasschultz_1090@example.com,United States,2022-12-25,retail,True
1091,Vincent Reyes,vincentreyes_1091@example.com,Germany,2024-11-27,retail,True
1092,Curtis Watson,curtiswatson_1092@example.com,Brazil,2024-11-11,retail,True
1093,Frank Whitaker,frankwhitaker_1093@example.com,Canada,2022-03-15,retail,True
1094,Michael Sims,michaelsims_1094@example.com,Canada,2022-06-27,premium,True
1095,Michael Cooper,michaelcooper_1095@example.com,Australia,2024-03-20,retail,True
1096,James Chapman,jameschapman_1096@example.com,United States,2022-05-21,business,True
1097,Rodney Evans,rodneyevans_1097@example.com,Japan,2023-12-14,retail,True
1098,Nicholas Carlson,nicholascarlson_1098@example.com,Germany,2023-02-03,retail,True
1099,Stephen Cowan,stephencowan_1099@example.com,United States,2023-06-19,retail,True
1100,Steven Howard,stevenhoward_1100@example.com,Japan,2022-05-29,retail,True
1101,Travis Hull,travishull_1101@example.com,United Kingdom,2024-11-17,premium,True
1102,Darryl Acosta,darrylacosta_1102@example.com,Brazil,2023-05-28,retail,False
1103,Nicholas Lawrence,nicholaslawrence_1103@example.com,Brazil,2024-09-17,retail,True
1104,Jacob Santos,jacobsantos_1104@example.com,India,2024-08-01,business,True
1105,Shawn Scott,shawnscott_1105@example.com,India,2022-08-27,retail,True
1106,Amber Vang,ambervang_1106@example.com,Germany,2023-04-16,business,True
1107,Martha Smith,marthasmith_1107@example.com,Australia,2024-11-23,retail,True
1108,Jennifer James,jenniferjames_1108@example.com,France,2023-05-24,retail,True
1109,Kara Hernandez,karahernandez_1109@example.com,Australia,2022-06-05,retail,True
1110,Lorraine Turner,lorraineturner_1110@example.com,Australia,2023-12-26,retail,True
1111,Mary Nelson,marynelson_1111@example.com,Canada,2023-01-25,retail,True
1112,Breanna Rivas,breannarivas_1112@example.com,Germany,2023-06-28,retail,True
1113,Nathan Wilson,nathanwilson_1113@example.com,Germany,2023-12-31,retail,True
1114,Brian Gonzalez,briangonzalez_1114@example.com,United Kingdom,2024-10-05,retail,True
1115,Dennis Mills,dennismills_1115@example.com,Japan,2022-03-28,business,True
1116,Michael Phillips,michaelphillips_1116@example.com,Australia,2024-10-05,business,True
1117,Jon Clark,jonclark_1117@example.com,Brazil,2023-07-17,retail,False
1118,Erin Smith,erinsmith_1118@example.com,Japan,2023-07-28,retail,True
1119,Susan Conley,susanconley_1119@example.com,Canada,2022-04-21,retail,True
1120,Brittany Davis,brittanydavis_1120@example.com,Japan,2022-03-08,retail,True
1121,Misty Garcia,mistygarcia_1121@example.com,Canada,2024-07-25,premium,True
1122,David Hinton,davidhinton_1122@example.com,India,2023-10-09,retail,True
1123,John Garcia,johngarcia_1123@example.com,Germany,2024-02-17,retail,True
1124,Andrew Roberts,andrewroberts_1124@example.com,Brazil,2023-06-16,retail,True
1125,Emily Rodgers,emilyrodgers_1125@example.com,France,2024-08-23,premium,True
1126,Peter Williams,peterwilliams_1126@example.com,Canada,2024-10-18,retail,True
1127,Mary Jackson,maryjackson_1127@example.com,Australia,2024-01-18,business,True
1128,Jeffrey Howell,jeffreyhowell_1128@example.com,Canada,2022-09-26,premium,True
1129,Anna Briggs,annabriggs_1129@example.com,United Kingdom,2023-07-07,business,True
1130,James Rivers,jamesrivers_1130@example.com,Singapore,2023-02-06,retail,False
1131,James Jefferson,jamesjefferson_1131@example.com,Canada,2024-08-26,business,True
1132,Mariah Robles,mariahrobles_1132@example.com,India,2022-10-03,premium,True
1133,Michael Brown,michaelbrown_1133@example.com,Japan,2024-12-29,retail,True
1134,Caitlin Perry,caitlinperry_1134@example.com,France,2023-05-29,retail,True
1135,Rebekah Gregory,rebekahgregory_1135@example.com,Singapore,2022-07-22,retail,True
1136,James Howard,jameshoward_1136@example.com,France,2024-09-02,business,True
1137,Michael Roberson,michaelroberson_1137@example.com,Australia,2023-06-17,retail,True
1138,Bianca Knapp,biancaknapp_1138@example.com,France,2023-12-06,retail,True
1139,Jason Williams,jasonwilliams_1139@example.com,Brazil,2023-02-12,retail,True
1140,Ernest Bush,ernestbush_1140@example.com,Japan,2022-12-24,premium,True
1141,Patricia Ray,patriciaray_1141@example.com,Australia,2024-11-11,retail,True
1142,Vanessa Santiago,vanessasantiago_1142@example.com,United Kingdom,2024-02-20,retail,True
1143,Joseph Haynes,josephhaynes_1143@example.com,Canada,2022-12-10,retail,False
1144,Matthew Wright,matthewwright_1144@example.com,Singapore,2024-04-08,business,True
1145,Michael Cruz,michaelcruz_1145@example.com,Canada,2023-12-05,retail,True
1146,Kristin Huerta,kristinhuerta_1146@example.com,France,2023-07-02,retail,True
1147,Mason Moore,masonmoore_1147@example.com,India,2024-01-14,retail,True
1148,Sarah Booth,sarahbooth_1148@example.com,India,2024-04-27,retail,True
1149,John Allen,johnallen_1149@example.com,Canada,2023-04-26,retail,False
1150,Amber Walker,amberwalker_1150@example.com,United Kingdom,2023-03-08,retail,True
1151,Jennifer Young,jenniferyoung_1151@example.com,United Kingdom,2024-08-27,retail,True
1152,Robert West,robertwest_1152@example.com,Singapore,2024-12-09,retail,True
1153,Jillian Wilson,jillianwilson_1153@example.com,France,2022-11-15,retail,False
1154,Matthew Garcia MD,matthewgarciamd_1154@example.com,Singapore,2023-09-26,retail,True
1155,April Davis,aprildavis_1155@example.com,India,2022-09-16,retail,True
